GPS log at 10hz
Latitude,Longitude,Timestep
570157983,99850483,627903
570157983,99850483,628000
570157983,99850483,628100
570157983,99850483,628200
570157983,99850483,628301
570157983,99850483,628402
570157983,99850483,628501
570157983,99850483,628600
570157983,99850483,628701
570157983,99850483,628801
570157983,99850483,628904
570157983,99850483,629004
570157983,99850483,629104
570157983,99850483,629205
570157983,99850483,629303
570157983,99850483,629405
570157983,99850483,629505
570157983,99850483,629604
570157983,99850483,629700
570157983,99850483,629800
570157983,99850483,629904
570157983,99850483,630001
570157983,99850483,630105
570157983,99850483,630204
570157983,99850483,630304
570157983,99850483,630410
570157983,99850483,630504
570157983,99850483,630604
570157983,99850483,630704
570157983,99850483,630803
570157983,99850483,630904
570157983,99850483,631005
570157983,99850483,631104
570157983,99850483,631204
570157983,99850483,631304
570157983,99850483,631404
GPS log at 2hz
Latitude,Longitude,Timestep
570157983,99850483,631536
570157983,99850483,632449
570157983,99850483,632939
570157983,99850483,633449
570157983,99850483,633938
570157983,99850483,634448
570157983,99850483,634938
570157983,99850483,635449
570157983,99850483,635945
570157983,99850483,636447
570157983,99850483,636937
570157983,99850483,637448
570157983,99850483,637936
570157983,99850483,638449
570157983,99850483,638938
570157983,99850483,639451
570157983,99850483,639938
570157983,99850483,640447
570157983,99850483,640936
570157983,99850483,641449
570157983,99850483,641927
570157983,99850483,642433
570157983,99850483,642938
570157983,99850483,643435
570157983,99850483,643930
570157983,99850483,644450
570157983,99850483,644930
570157983,99850483,645445
570157983,99850483,645936
570157983,99850483,646448
570157983,99850483,646934
570157983,99850483,647448
570157983,99850483,647940
570157983,99850483,648449
570157983,99850483,648936
570157983,99850483,649448
570157983,99850483,649938
570157983,99850483,650449
570157983,99850483,650939
570157983,99850483,651447
570157983,99850483,651936
570157983,99850483,652450
570157983,99850483,652938
570157983,99850483,653447
570157983,99850483,653939
570157983,99850483,654449
570157983,99850483,654938
570157983,99850483,655450
570157983,99850483,655935
570157983,99850483,656433
570157983,99850483,656924
570157983,99850483,657437
570157983,99850483,657936
570157983,99850483,658447
570157983,99850483,658938
570157983,99850483,659444
570157983,99850483,659932
570157983,99850483,660447
570157983,99850483,660936
570157983,99850483,661449
570157983,99850483,661935
570157983,99850483,662448
570157983,99850483,662936
570157983,99850483,663447
570157983,99850483,663934
570157983,99850483,664446
570157983,99850483,664936
570157983,99850483,665444
570157983,99850483,665938
570157983,99850483,666448
570157983,99850483,666936
570157983,99850483,667448
570157983,99850483,667936
570157983,99850483,668447
570157983,99850483,668935
570157983,99850483,669448
570157983,99850483,669936
570157983,99850483,670448
570157983,99850483,670936
570157983,99850483,671448
570157983,99850483,671939
570157983,99850483,672449
570157983,99850483,672937
570157983,99850483,673440
570157983,99850483,673938
570157983,99850483,674448
570157983,99850483,674931
570157983,99850483,675441
570157983,99850483,675936
570157983,99850483,676449
570157983,99850483,676938
570157983,99850483,677450
570157983,99850483,677939
570157983,99850483,678447
570157983,99850483,678937
570157983,99850483,679449
570157983,99850483,679936
570157983,99850483,680447
570157983,99850483,680937
570157983,99850483,681449
570157983,99850483,681938
570157983,99850483,682448
570157983,99850483,682933
570157983,99850483,683448
570157983,99850483,683938
570157983,99850483,684445
570157983,99850483,684934
570157983,99850483,685450
570157983,99850483,685936
570157983,99850483,686447
570157983,99850483,686939
570157983,99850483,687449
570157983,99850483,687936
570157983,99850483,688448
570157983,99850483,688935
570157983,99850483,689445
570157983,99850483,689938
570157983,99850483,690446
570157983,99850483,690935
570157983,99850483,691449
570157983,99850483,691936
570157983,99850483,692449
570157983,99850483,692936
570157983,99850483,693446
570157983,99850483,693936
570157983,99850483,694449
570157983,99850483,694938
570157983,99850483,695447
570157983,99850483,695938
570157983,99850483,696447
570157983,99850483,696938
570157983,99850483,697446
570157983,99850483,697936
570157983,99850483,698449
570157983,99850483,698936
570157983,99850483,699449
570157983,99850483,699935
570157983,99850483,700445
570157983,99850483,700936
570157983,99850483,701447
570157983,99850483,701940
570157983,99850483,702439
570157983,99850483,702938
570157983,99850483,703449
570157983,99850483,703938
570157983,99850483,704447
570157983,99850483,704929
570157983,99850483,705449
570157983,99850483,705937
570157983,99850483,706447
570157983,99850483,706937
570157983,99850483,707448
570157983,99850483,707942
570157983,99850483,708446
570157983,99850483,708928
570157983,99850483,709449
570157983,99850483,709929
570157983,99850483,710442
570157983,99850483,710929
570157983,99850483,711440
570157983,99850483,711929
570157983,99850483,712445
570157983,99850483,712935
570157983,99850483,713447
570157983,99850483,713938
570157983,99850483,714448
570157983,99850483,714937
570157983,99850483,715448
570157983,99850483,715936
570157983,99850483,716447
570157983,99850483,716935
570157983,99850483,717445
570157983,99850483,717924
570157983,99850483,718436
570157983,99850483,718928
570157983,99850483,719445
570157983,99850483,719923
570157983,99850483,720447
570157983,99850483,720935
570157983,99850483,721450
570157983,99850483,721935
570157983,99850483,722446
570157983,99850483,722934
570157983,99850483,723447
570157983,99850483,723935
570157983,99850483,724447
570157983,99850483,724934
570157983,99850483,725447
570157983,99850483,725943
570157983,99850483,726448
570157983,99850483,726938
570157983,99850483,727449
570157983,99850483,727939
570157983,99850483,728447
570157983,99850483,728937
570157983,99850483,729448
570157983,99850483,729935
570157983,99850483,730445
570157983,99850483,730937
570157983,99850483,731449
570157983,99850483,731939
570157983,99850483,732447
570157983,99850483,732931
570157983,99850483,733446
570157983,99850483,733934
570157983,99850483,734447
570157983,99850483,734935
570157983,99850483,735448
570157983,99850483,735935
570157983,99850483,736447
570157983,99850483,736935
570157983,99850483,737449
570157983,99850483,737939
570157983,99850483,738447
570157983,99850483,738937
570157983,99850483,739447
570157983,99850483,739935
570157983,99850483,740443
570157983,99850483,740936
570157983,99850483,741447
570157983,99850483,741937
570157983,99850483,742447
570157983,99850483,742935
570157983,99850483,743449
570157983,99850483,743940
570157983,99850483,744444
570157983,99850483,744931
570157983,99850483,745445
570157983,99850483,745939
570157983,99850483,746444
570157983,99850483,746937
570157983,99850483,747449
570157983,99850483,747939
570157983,99850483,748449
570157983,99850483,748939
570157983,99850483,749446
570157983,99850483,749942
570157983,99850483,750445
570157983,99850483,750937
570157983,99850483,751449
570157983,99850483,751938
570157983,99850483,752447
570157983,99850483,752937
570157983,99850483,753451
570157983,99850483,753939
570157983,99850483,754450
570157983,99850483,754937
570157983,99850483,755446
570157983,99850483,755942
570157983,99850483,756448
570157983,99850483,756939
570157983,99850483,757446
570157983,99850483,757942
570157983,99850483,758447
570157983,99850483,758941
570157983,99850483,759447
570157983,99850483,759939
570157983,99850483,760449
570157983,99850483,760937
570157983,99850483,761442
570157983,99850483,761927
570157983,99850483,762434
570157983,99850483,762929
570157983,99850483,763431
570157983,99850483,763934
570157983,99850483,764439
570157983,99850483,764929
570157983,99850483,765448
570157983,99850483,765937
570157983,99850483,766446
570157983,99850483,766937
570157983,99850483,767447
570157983,99850483,767941
570157983,99850483,768446
570157983,99850483,768940
570157983,99850483,769448
570157983,99850483,769940
570157983,99850483,770447
570157983,99850483,770937
570157983,99850483,771450
570157983,99850483,771938
570157983,99850483,772446
570157983,99850483,772938
570157983,99850483,773447
570157983,99850483,773932
570157983,99850483,774446
570157983,99850483,774939
570157983,99850483,775449
570157983,99850483,775939
570157983,99850483,776448
570157983,99850483,776938
570157983,99850483,777444
570157983,99850483,777938
570157983,99850483,778444
570157983,99850483,778937
570157983,99850483,779442
570157983,99850483,779944
570157983,99850483,780444
570157983,99850483,780940
570157983,99850483,781443
570157983,99850483,781938
570157983,99850483,782445
570157983,99850483,782938
570157983,99850483,783443
570157983,99850483,783937
570157983,99850483,784444
570157983,99850483,784938
570157983,99850483,785444
570157983,99850483,785933
570157983,99850483,786446
570157983,99850483,786939
570157983,99850483,787446
570157983,99850483,787939
570157983,99850483,788442
570157983,99850483,788938
570157983,99850483,789445
570157983,99850483,789938
570157983,99850483,790444
570157983,99850483,790939
570157983,99850483,791445
570157983,99850483,791942
570157983,99850483,792443
570157983,99850483,792938
570157983,99850483,793446
570157983,99850483,793943
570157983,99850483,794443
570157983,99850483,794939
570157983,99850483,795445
570157983,99850483,795939
570157983,99850483,796443
570157983,99850483,796938
570157983,99850483,797446
570157983,99850483,797943
570157983,99850483,798446
570157983,99850483,798937
570157983,99850483,799443
570157983,99850483,799938
570157983,99850483,800443
570157983,99850483,800938
570157983,99850483,801443
570157983,99850483,801939
570157983,99850483,802445
570157983,99850483,802937
570157983,99850483,803444
570157983,99850483,803932
570157983,99850483,804436
570157983,99850483,804938
570157983,99850483,805441
570157983,99850483,805936
570157983,99850483,806441
570157983,99850483,806936
570157983,99850483,807440
570157983,99850483,807936
570157983,99850483,808441
570157983,99850483,808937
570157983,99850483,809444
570157983,99850483,809939
570157983,99850483,810441
570157983,99850483,810937
570157983,99850483,811446
570157983,99850483,811938
570157983,99850483,812444
570157983,99850483,812930
570157983,99850483,813440
570157983,99850483,813937
570157983,99850483,814434
570157983,99850483,814931
570157983,99850483,815438
570157983,99850483,815941
570157983,99850483,816434
570157983,99850483,816932
570157983,99850483,817448
570157983,99850483,817940
570157983,99850483,818443
570157983,99850483,818931
570157983,99850483,819446
570157983,99850483,819938
570157983,99850483,820443
570157983,99850483,820938
570157983,99850483,821440
570157983,99850483,821941
570157983,99850483,822444
570157983,99850483,822938
570157983,99850483,823445
570157983,99850483,823939
570157983,99850483,824436
570157983,99850483,824937
570157983,99850483,825441
570157983,99850483,825937
570157983,99850483,826441
570157983,99850483,826936
570157983,99850483,827440
570157983,99850483,827943
570157983,99850483,828446
570157983,99850483,828940
570157983,99850483,829446
570157983,99850483,829941
570157983,99850483,830447
570157983,99850483,830942
570157983,99850483,831447
570157983,99850483,831939
570157983,99850483,832442
570157983,99850483,832939
570157983,99850483,833444
570157983,99850483,833942
570157983,99850483,834443
570157983,99850483,834940
570157983,99850483,835438
570157983,99850483,835934
570157983,99850483,836448
570157983,99850483,836941
570157983,99850483,837448
570157983,99850483,837923
570157983,99850483,838434
570157983,99850483,838933
570157983,99850483,839444
570157983,99850483,839941
570157983,99850483,840435
570157983,99850483,840939
570157983,99850483,841437
570157983,99850483,841934
570157983,99850483,842432
570157983,99850483,842939
570157983,99850483,843443
570157983,99850483,843939
570157983,99850483,844442
570157983,99850483,844938
570157983,99850483,845442
570157983,99850483,845942
570157983,99850483,846444
570157983,99850483,846936
570157983,99850483,847443
570157983,99850483,847939
570157983,99850483,848443
570157983,99850483,848938
570157983,99850483,849440
570157983,99850483,849938
570157983,99850483,850443
570157983,99850483,850937
570157983,99850483,851445
570157983,99850483,851931
570157983,99850483,852436
570157983,99850483,852932
570157983,99850483,853437
570157983,99850483,853932
570157983,99850483,854444
570157983,99850483,854938
570157983,99850483,855445
570157983,99850483,855939
570157983,99850483,856442
570157983,99850483,856937
570157983,99850483,857445
570157983,99850483,857940
570157983,99850483,858444
570157983,99850483,858939
570157983,99850483,859445
570157983,99850483,859933
570157983,99850483,860440
570157983,99850483,860939
570157983,99850483,861444
570157983,99850483,861939
570157983,99850483,862440
570157983,99850483,862939
570157983,99850483,863445
570157983,99850483,863941
570157983,99850483,864448
570157983,99850483,864938
570157983,99850483,865442
570157983,99850483,865942
570157983,99850483,866444
570157983,99850483,866939
570157983,99850483,867444
570157983,99850483,867937
570157983,99850483,868443
570157983,99850483,868937
570157983,99850483,869442
570157983,99850483,869940
570157983,99850483,870444
570157983,99850483,870938
570157983,99850483,871435
570157983,99850483,871932
570157983,99850483,872437
570157983,99850483,872939
570157983,99850483,873436
570157983,99850483,873931
570157983,99850483,874438
570157983,99850483,874932
570157983,99850483,875439
570157983,99850483,875934
570157983,99850483,876434
570157983,99850483,876931
570157983,99850483,877448
570157983,99850483,877939
570157983,99850483,878436
570157983,99850483,878932
570157983,99850483,879437
570157983,99850483,879932
570157983,99850483,880444
570157983,99850483,880932
570157983,99850483,881432
570157983,99850483,881928
570157983,99850483,882434
570157983,99850483,882932
570157983,99850483,883439
570157983,99850483,883932
570157983,99850483,884435
570157983,99850483,884933
570157983,99850483,885438
570157983,99850483,885932
570157983,99850483,886438
570157983,99850483,886938
570157983,99850483,887437
570157983,99850483,887934
570157983,99850483,888436
570157983,99850483,888932
570157983,99850483,889448
570157983,99850483,889941
570157983,99850483,890444
570157983,99850483,890940
570157983,99850483,891445
570157983,99850483,891940
570157983,99850483,892437
570157983,99850483,892933
570157983,99850483,893437
570157983,99850483,893935
570157983,99850483,894439
570157933,99850500,894932
570157900,99850500,895443
570157867,99850517,895940
570157833,99850550,896445
570157800,99850550,896939
570157783,99850567,897440
570157750,99850550,897938
570157733,99850567,898442
570157717,99850583,898939
570157700,99850567,899447
570157683,99850583,899941
570157667,99850583,900445
570157633,99850583,900940
570157617,99850617,901450
570157583,99850617,901942
570157583,99850633,902449
570157567,99850617,902934
570157550,99850617,903439
570157533,99850617,903940
570157517,99850617,904437
570157500,99850633,904940
570157483,99850617,905442
570157467,99850600,905942
570157450,99850600,906442
570157433,99850583,906940
570157433,99850583,907449
570157417,99850583,907934
570157400,99850600,908445
570157383,99850617,908933
570157367,99850633,909437
570157350,99850617,909934
570157350,99850617,910437
570157317,99850617,910933
570157300,99850617,911434
570157300,99850617,911934
570157283,99850583,912437
570157267,99850583,912931
570157250,99850583,913443
570157217,99850583,913933
570157217,99850583,914437
570157200,99850583,914940
570157200,99850550,915435
570157183,99850567,915932
570157183,99850583,916443
570157167,99850583,916933
570157150,99850600,917436
570157150,99850600,917934
570157150,99850600,918436
570157150,99850600,918938
570157150,99850600,919437
570157150,99850600,919938
570157150,99850600,920434
570157150,99850600,920931
570157150,99850600,921436
570157150,99850600,921932
570157150,99850600,922433
570157150,99850600,922939
570157150,99850600,923444
570157150,99850600,923938
570157150,99850600,924439
570157150,99850600,924939
570157150,99850600,925444
570157150,99850600,925939
570157150,99850600,926441
570157150,99850600,926937
570157150,99850600,927439
570157150,99850600,927937
570157150,99850600,928434
570157150,99850600,928936
570157150,99850600,929440
570157150,99850600,929933
570157150,99850600,930443
570157150,99850600,930937
570157150,99850600,931437
570157150,99850600,931932
570157150,99850600,932438
570157150,99850600,932932
570157150,99850600,933439
570157150,99850600,933934
570157150,99850600,934439
570157150,99850600,934932
570157150,99850600,935441
570157150,99850600,935941
570157150,99850600,936439
570157150,99850600,936932
570157150,99850600,937448
570157150,99850600,937934
570157150,99850600,938432
570157150,99850600,938935
570157150,99850600,939437
570157150,99850600,939933
570157150,99850600,940432
570157150,99850600,940924
570157150,99850600,941432
570157150,99850600,941929
570157883,99850700,942430
570157917,99850700,942925
570157933,99850700,943438
570157950,99850717,943925
570157967,99850700,944437
570158000,99850700,944924
570158033,99850717,945433
570158050,99850717,945924
570158067,99850700,946431
570158100,99850683,946924
570158117,99850667,947432
570158150,99850667,947929
570158167,99850667,948444
570158200,99850683,948926
570158233,99850683,949450
570158250,99850667,949939
570158283,99850667,950443
570158300,99850667,950938
570158317,99850650,951449
570158350,99850650,951937
570158367,99850683,952446
570158400,99850700,952939
570158417,99850683,953445
570158433,99850683,953940
570158450,99850700,954444
570158467,99850683,954931
570158517,99850650,955437
570158517,99850633,955933
570158533,99850600,956444
570158533,99850583,956937
570158550,99850583,957437
570158550,99850567,957925
570158517,99850567,958445
570158517,99850550,958932
570158517,99850550,959439
570158517,99850550,959933
570158517,99850550,960439
570158517,99850550,960932
570158517,99850550,961436
570158517,99850550,961933
570158517,99850550,962440
570158517,99850550,962939
570158517,99850550,963441
570158517,99850550,963933
570158517,99850550,964431
570158517,99850550,964932
570158517,99850550,965441
570158517,99850550,965934
570158517,99850550,966436
570158517,99850550,966931
570158517,99850550,967432
570158517,99850550,967933
570158517,99850550,968437
570158517,99850550,968932
570158517,99850550,969439
570158517,99850550,969932
570158517,99850550,970436
570158517,99850550,970932
570158517,99850550,971439
570158517,99850550,971935
570158517,99850550,972438
570158517,99850550,972932
570158517,99850550,973439
570158517,99850550,973933
570158517,99850550,974439
570158517,99850550,974939
570158517,99850550,975445
570158517,99850550,975940
570158517,99850550,976438
570158517,99850550,976938
570158517,99850550,977445
570158517,99850550,977943
570158517,99850550,978446
570158517,99850550,978925
570158517,99850550,979438
570158517,99850550,979941
570158517,99850550,980449
570158517,99850550,980933
570158517,99850550,981438
570158517,99850550,981938
570158517,99850550,982433
570158517,99850550,982933
570158517,99850550,983446
570158517,99850550,983933
570158517,99850550,984433
570158517,99850550,984924
570158517,99850550,985440
570158517,99850550,985933
570158517,99850550,986438
570158517,99850550,986933
570158517,99850550,987449
570158517,99850550,987938
570158517,99850550,988445
570158517,99850550,988941
570158517,99850550,989449
570158517,99850550,989942
570158517,99850550,990444
570158517,99850550,990939
570158517,99850550,991445
570158517,99850550,991941
570158517,99850550,992444
570158517,99850550,992937
570158517,99850550,993448
570158517,99850550,993937
570158517,99850550,994445
570158517,99850550,994938
570158517,99850550,995440
570158517,99850550,995934
570158517,99850550,996438
570158517,99850550,996937
570158517,99850550,997429
570158517,99850550,997932
570158517,99850550,998436
570158517,99850550,998925
570158517,99850550,999435
570158517,99850550,999932
570158517,99850550,1000444
570158517,99850550,1000931
570158517,99850550,1001438
570158517,99850550,1001934
570158517,99850550,1002437
570158517,99850550,1002931
570158517,99850550,1003442
570158517,99850550,1003933
570158517,99850550,1004432
570158517,99850550,1004937
570158517,99850550,1005436
570158517,99850550,1005931
570158517,99850550,1006440
570158517,99850550,1006939
570158517,99850550,1007439
570158517,99850550,1007942
570158517,99850550,1008444
570158517,99850550,1008939
570158517,99850550,1009444
570158517,99850550,1009933
570158517,99850550,1010443
570158517,99850550,1010937
570158517,99850550,1011448
570158517,99850550,1011939
570158517,99850550,1012443
570158517,99850550,1012938
570158517,99850550,1013444
570158517,99850550,1013939
570158517,99850550,1014442
570158517,99850550,1014931
570158517,99850550,1015450
570158517,99850550,1015940
570158517,99850550,1016444
570158517,99850550,1016938
570158517,99850550,1017450
570158517,99850550,1017937
570158517,99850550,1018448
570158517,99850550,1018940
570158517,99850550,1019437
570158517,99850550,1019941
570158517,99850550,1020445
570158517,99850550,1020938
570158517,99850550,1021444
570158517,99850550,1021938
570158517,99850550,1022445
570158517,99850550,1022936
570158517,99850550,1023449
570158517,99850550,1023938
570158517,99850550,1024450
570158517,99850550,1024939
570158517,99850550,1025443
570158517,99850550,1025943
570158517,99850550,1026445
570158517,99850550,1026937
570158517,99850550,1027445
570158517,99850550,1027933
570158517,99850550,1028441
570158517,99850550,1028939
570158517,99850550,1029449
570158517,99850550,1029936
570158517,99850550,1030442
570158517,99850550,1030931
570158517,99850550,1031445
570158517,99850550,1031942
570158517,99850550,1032445
570158517,99850550,1032931
570158517,99850550,1033448
570158517,99850550,1033939
570158517,99850550,1034436
570158517,99850550,1034936
570158517,99850550,1035449
570158517,99850550,1035938
570158517,99850550,1036437
570158517,99850550,1036937
570158517,99850550,1037445
570158517,99850550,1037940
570158517,99850550,1038445
570158517,99850550,1038938
570158517,99850550,1039450
570158517,99850550,1039938
570158517,99850550,1040439
570158517,99850550,1040935
570158517,99850550,1041443
570158517,99850550,1041937
570158517,99850550,1042449
570158517,99850550,1042937
570158517,99850550,1043443
570158517,99850550,1043940
570158517,99850550,1044437
570158517,99850550,1044935
570158517,99850550,1045432
570158517,99850550,1045934
570158517,99850550,1046449
570158517,99850550,1046937
570158517,99850550,1047437
570158517,99850550,1047931
570158517,99850550,1048447
570158517,99850550,1048937
570158517,99850550,1049447
570158517,99850550,1049941
570158517,99850550,1050447
570158517,99850550,1050938
570158517,99850550,1051447
570158517,99850550,1051941
570158517,99850550,1052446
570158517,99850550,1052938
570158517,99850550,1053452
570158517,99850550,1053938
570158517,99850550,1054445
570158517,99850550,1054939
570158517,99850550,1055448
570158517,99850550,1055943
570158517,99850550,1056448
570158517,99850550,1056938
570158517,99850550,1057448
570158517,99850550,1057943
570158517,99850550,1058445
570158517,99850550,1058940
570158517,99850550,1059453
570158517,99850550,1059941
570158517,99850550,1060446
570158517,99850550,1060940
570158517,99850550,1061452
570158517,99850550,1061943
570158517,99850550,1062449
570158517,99850550,1062939
570158517,99850550,1063446
570158517,99850550,1063940
570158517,99850550,1064448
570158517,99850550,1064939
570158517,99850550,1065447
570158517,99850550,1065940
570158517,99850550,1066447
570158517,99850550,1066939
570158517,99850550,1067447
570158517,99850550,1067942
570158517,99850550,1068447
570158517,99850550,1068934
570158517,99850550,1069439
570158517,99850550,1069942
570158517,99850550,1070447
570158517,99850550,1070931
570158517,99850550,1071444
570158517,99850550,1071939
570158517,99850550,1072447
570158517,99850550,1072938
570158517,99850550,1073444
570158517,99850550,1073938
570158517,99850550,1074442
570158517,99850550,1074934
570158517,99850550,1075447
570158517,99850550,1075936
570158517,99850550,1076443
570158517,99850550,1076932
570158517,99850550,1077445
570158517,99850550,1077935
570158517,99850550,1078443
570158517,99850550,1078936
570158517,99850550,1079445
570158517,99850550,1079939
570158517,99850550,1080442
570158517,99850550,1080929
570158517,99850550,1081443
570158517,99850550,1081939
570158517,99850550,1082435
570158517,99850550,1082929
570158517,99850550,1083440
570158517,99850550,1083936
570158517,99850550,1084442
570158517,99850550,1084939
570158517,99850550,1085434
570158517,99850550,1085925
570158517,99850550,1086434
570158517,99850550,1086931
570158517,99850550,1087428
570158517,99850550,1087923
570158517,99850550,1088430
570158517,99850550,1088922
570158517,99850550,1089442
570158517,99850550,1089929
570158517,99850550,1090439
570158517,99850550,1090923
570158517,99850550,1091443
570158517,99850550,1091940
570158517,99850550,1092445
570158517,99850550,1092936
570158517,99850550,1093443
570158517,99850550,1093937
570158517,99850550,1094443
570158517,99850550,1094935
570158517,99850550,1095443
570158517,99850550,1095935
570158517,99850550,1096441
570158517,99850550,1096936
570158517,99850550,1097428
570158517,99850550,1097924
570158517,99850550,1098441
570158517,99850550,1098923
570158517,99850550,1099428
570158517,99850550,1099925
570158517,99850550,1100427
570158517,99850550,1100922
570158517,99850550,1101429
570158517,99850550,1101923
570158517,99850550,1102438
570158517,99850550,1102932
570158517,99850550,1103442
570158517,99850550,1103934
570158517,99850550,1104438
570158517,99850550,1104935
570158517,99850550,1105444
570158517,99850550,1105937
570158517,99850550,1106443
570158517,99850550,1106933
570158517,99850550,1107434
570158517,99850550,1107934
570158517,99850550,1108439
570158517,99850550,1108920
570158517,99850550,1109442
570158517,99850550,1109929
570158517,99850550,1110435
570158517,99850550,1110927
570158517,99850550,1111434
570158517,99850550,1111928
570158517,99850550,1112443
570158517,99850550,1112932
570158517,99850550,1113443
570158517,99850550,1113928
570158517,99850550,1114439
570158517,99850550,1114920
570158517,99850550,1115428
570158517,99850550,1115937
570158517,99850550,1116437
570158517,99850550,1116922
570158517,99850550,1117429
570158517,99850550,1117925
570158517,99850550,1118428
570158517,99850550,1118923
570158517,99850550,1119429
570158517,99850550,1119924
570158517,99850550,1120428
570158517,99850550,1120921
570158517,99850550,1121436
570158517,99850550,1121925
570158517,99850550,1122428
570158517,99850550,1122921
570158517,99850550,1123432
570158517,99850550,1123929
570158517,99850550,1124433
570158517,99850550,1124920
570158517,99850550,1125432
570158517,99850550,1125925
570158517,99850550,1126429
570158517,99850550,1126920
570158517,99850550,1127437
570158517,99850550,1127929
570158517,99850550,1128431
570158517,99850550,1128920
570158517,99850550,1129434
570158517,99850550,1129928
570158517,99850550,1130431
570158517,99850550,1130931
570158517,99850550,1131438
570158517,99850550,1131924
570158517,99850550,1132436
570158517,99850550,1132924
570158517,99850550,1133438
570158517,99850550,1133929
570158517,99850550,1134431
570158517,99850550,1134921
570158517,99850550,1135430
570158517,99850550,1135925
570158517,99850550,1136433
570158517,99850550,1136924
570158517,99850550,1137433
570158517,99850550,1137921
570158517,99850550,1138431
570158517,99850550,1138921
570158517,99850550,1139438
570158517,99850550,1139927
570158517,99850550,1140432
570158517,99850550,1140925
570158517,99850550,1141437
570158517,99850550,1141929
570158517,99850550,1142429
570158517,99850550,1142924
570158517,99850550,1143435
570158517,99850550,1143921
570158517,99850550,1144432
570158517,99850550,1144924
570158517,99850550,1145432
570158517,99850550,1145928
570158517,99850550,1146439
570158517,99850550,1146924
570158517,99850550,1147432
570158517,99850550,1147925
570158517,99850550,1148427
570158517,99850550,1148924
570158517,99850550,1149440
570158517,99850550,1149920
570158517,99850550,1150438
570158517,99850550,1150929
570158517,99850550,1151437
570158517,99850550,1151931
570158517,99850550,1152436
570158517,99850550,1152928
570158517,99850550,1153436
570158517,99850550,1153935
570158517,99850550,1154446
570158517,99850550,1154934
570158517,99850550,1155446
570158517,99850550,1155930
570158517,99850550,1156438
570158517,99850550,1156930
570158517,99850550,1157444
570158517,99850550,1157938
570158517,99850550,1158448
570158517,99850550,1158935
570158517,99850550,1159446
570158517,99850550,1159930
570158517,99850550,1160440
570158517,99850550,1160931
570158517,99850550,1161449
570158517,99850550,1161930
570158517,99850550,1162436
570158517,99850550,1162921
570158517,99850550,1163436
570158517,99850550,1163930
570158517,99850550,1164435
570158517,99850550,1164930
570158517,99850550,1165437
570158517,99850550,1165933
570158517,99850550,1166434
570158517,99850550,1166927
570158517,99850550,1167436
570158517,99850550,1167931
570158517,99850550,1168439
570158517,99850550,1168931
570158517,99850550,1169439
570158517,99850550,1169934
570158517,99850550,1170434
570158517,99850550,1170929
570158517,99850550,1171434
570158517,99850550,1171932
570158517,99850550,1172434
570158517,99850550,1172927
570158517,99850550,1173441
570158517,99850550,1173928
570158517,99850550,1174442
570158517,99850550,1174935
570158517,99850550,1175433
570158517,99850550,1175930
570158517,99850550,1176437
570158517,99850550,1176929
570158517,99850550,1177443
570158517,99850550,1177937
570158517,99850550,1178444
570158517,99850550,1178925
570158517,99850550,1179432
570158517,99850550,1179929
570158517,99850550,1180435
570158517,99850550,1180924
570158517,99850550,1181433
570158517,99850550,1181933
570158517,99850550,1182435
570158517,99850550,1182924
570158517,99850550,1183440
570158517,99850550,1183929
570158517,99850550,1184430
570158517,99850550,1184919
570158517,99850550,1185434
570158517,99850550,1185918
570158517,99850550,1186431
570158517,99850550,1186925
570158517,99850550,1187429
570158517,99850550,1187923
570158517,99850550,1188430
570158517,99850550,1188933
570158517,99850550,1189446
570158517,99850550,1189935
570158517,99850550,1190439
570158517,99850550,1190934
570158517,99850550,1191437
570158517,99850550,1191920
570158517,99850550,1192437
570158517,99850550,1192925
570158517,99850550,1193435
570158517,99850550,1193923
570158517,99850550,1194431
570158517,99850550,1194919
570158517,99850550,1195425
570158517,99850550,1195920
570158517,99850550,1196427
570158517,99850550,1196924
570158517,99850550,1197430
570158517,99850550,1197919
570158517,99850550,1198427
570158517,99850550,1198919
570158517,99850550,1199439
570158517,99850550,1199934
570158517,99850550,1200439
570158517,99850550,1200929
570158517,99850550,1201436
570158517,99850550,1201926
570158517,99850550,1202427
570158517,99850550,1202923
570158517,99850550,1203432
570158517,99850550,1203928
570158517,99850550,1204439
570158517,99850550,1204922
570158517,99850550,1205436
570158517,99850550,1205926
570158517,99850550,1206429
570158517,99850550,1206926
570158517,99850550,1207437
570158517,99850550,1207927
570158517,99850550,1208423
570158517,99850550,1208919
570158517,99850550,1209426
570158517,99850550,1209921
570158517,99850550,1210431
570158517,99850550,1210929
570158517,99850550,1211428
570158517,99850550,1211927
570158517,99850550,1212439
570158517,99850550,1212930
570158517,99850550,1213442
570158517,99850550,1213924
570158517,99850550,1214433
570158517,99850550,1214927
570158517,99850550,1215433
570158517,99850550,1215930
570158517,99850550,1216433
570158517,99850550,1216919
570158517,99850550,1217426
570158517,99850550,1217921
570158517,99850550,1218426
570158517,99850550,1218919
570158517,99850550,1219433
570158517,99850550,1219924
570158517,99850550,1220428
570158517,99850550,1220923
570158517,99850550,1221441
570158517,99850550,1221920
570158517,99850550,1222426
570158517,99850550,1222930
570158517,99850550,1223441
570158517,99850550,1223922
570158517,99850550,1224427
570158517,99850550,1224917
570158517,99850550,1225437
570158517,99850550,1225926
570158517,99850550,1226438
